GEO_ID,tot_hh,hh_white,hh_afram,hh_amerind,hh_asian,hh_nathawaii,hh_mixed,hh_latino,hh_whitenolatino
06037232300,1181,366,349,0,0,0,119,805,0
06037232401,1109,223,453,0,0,20,132,536,26
06037232402,930,169,444,16,20,0,32,433,27
06037232500,1486,97,684,36,10,0,150,698,0
06037232601,556,73,137,0,17,0,79,402,0
06037232602,1308,215,392,30,0,0,116,916,0
06037232701,558,188,154,0,9,0,31,369,10
06037232702,1012,243,245,30,0,0,95,767,0
06037232800,927,317,185,28,0,0,145,698,6
06037234001,994,133,808,0,0,0,7,65,85
06037234002,1027,280,538,0,9,0,51,461,58
06037234200,1117,188,733,0,145,0,42,89,136
06037234301,913,121,747,0,7,0,38,0,121
06037234302,1341,0,1248,0,0,0,34,59,0
06037234501,822,144,508,8,22,0,52,238,38
06037234502,1129,134,858,0,16,0,17,281,42
06037234600,1630,170,1038,0,10,0,91,398,104
06037234700,1342,110,888,0,0,0,127,414,11
06037234800,1160,131,674,0,32,16,116,408,18
06037234901,1263,183,830,0,18,44,0,333,38
06037234902,1935,351,1036,0,8,0,146,726,120
06037235100,1773,312,1160,27,96,0,125,215,224
06037235201,943,79,634,0,0,0,170,181,52
06037235202,1754,140,1401,0,0,0,90,376,16
06037236001,1973,744,1057,0,45,0,114,93,664
06037236101,1323,64,816,0,352,0,26,140,0
06037236102,1846,108,1354,0,84,0,49,342,45
06037236203,1448,217,946,0,34,0,168,386,75
06037236204,1231,90,863,35,0,19,47,317,29
06037236205,1325,235,734,9,45,0,133,420,84
06037236206,1311,137,722,23,36,0,192,505,17
06037236400,2089,189,1680,32,82,0,27,89,179
06037237101,1000,210,351,0,15,0,48,595,10
06037237102,999,217,342,19,13,0,100,652,11
06037237201,1021,223,282,17,5,0,145,684,15
06037237202,1216,191,461,14,39,0,120,690,61
06037237300,1798,189,1041,12,0,0,64,644,46
06037237401,1055,162,393,1,0,0,62,641,21
06037237402,1033,152,488,0,0,0,133,512,36
06037237500,796,116,236,0,3,0,84,553,4
06037237600,1162,217,381,15,0,0,87,772,0
06037237710,1091,43,339,7,40,0,25,684,21
06037237720,912,133,283,11,0,0,151,608,9
06037237800,1221,96,707,39,0,0,66,427,8
06037237900,1382,91,1010,43,16,0,80,271,23
06037238000,2311,227,1677,0,19,0,132,466,46
06037238100,2083,177,1636,0,0,0,77,567,71
06037238200,2057,169,1453,0,51,0,57,484,41
06037238310,1374,222,426,0,0,0,44,948,0
06037238320,1095,86,525,0,0,33,47,548,0
06037238400,1736,235,1234,0,0,10,126,306,56
06037239201,843,153,133,1,0,0,79,701,0
06037239202,1239,281,209,43,0,0,136,1024,6
06037239310,991,250,170,17,7,0,144,804,8
06037239320,804,218,118,4,13,0,102,669,0
06037239330,732,246,106,11,0,0,57,598,17
06037239501,978,231,357,36,21,14,59,578,0
06037239502,877,231,235,19,0,0,85,631,5
06037239601,898,143,219,11,5,6,94,648,0
06037239602,903,149,191,0,12,0,57,690,0
06037239701,1114,229,263,4,0,0,35,851,0
06037239702,1144,104,540,0,0,0,106,595,9
06037239801,949,185,267,25,0,0,136,642,14
06037239802,1322,266,447,34,15,0,145,803,9
06037240010,1021,218,292,16,0,0,109,701,5
06037240020,1274,343,346,13,0,0,117,928,0
06037240200,1461,319,434,23,28,0,199,973,17
06037240301,916,166,367,0,9,0,104,512,28
06037240302,719,221,237,0,0,0,83,470,0
06037240401,1578,450,463,0,25,0,266,1077,0
06037240402,1139,281,476,27,21,0,91,597,51
06037240500,1682,274,672,34,8,0,286,1013,0
06037240600,1220,205,374,6,0,0,171,835,0
06037240700,1664,568,600,58,17,0,160,1073,0
06037240800,1113,339,362,48,42,0,89,697,3
06037240901,586,255,68,8,0,0,65,518,0
06037240902,805,379,181,21,0,0,43,624,0
06037241001,1086,287,407,13,0,0,140,633,0
06037241002,975,172,414,12,4,10,136,516,13
06037241110,809,214,206,47,5,0,183,594,0
06037241120,1312,465,374,108,20,0,109,866,26
06037241201,934,154,462,0,5,0,93,467,0
06037241202,1645,510,845,0,8,0,37,781,11
06037241300,726,138,344,11,7,0,99,330,18
06037241400,942,246,345,12,13,0,102,535,3
06037242000,1114,171,427,33,26,0,76,632,20
06037242100,734,191,295,17,18,19,67,415,0
06037242201,1010,223,151,0,18,0,148,841,0
06037242202,736,62,361,11,0,0,7,375,0
06037242300,1292,272,508,45,31,0,79,725,12
06037242600,1342,146,719,27,0,0,21,611,0
06037242700,1299,273,409,0,0,0,69,871,29
06037243001,758,222,146,75,0,0,137,612,0
06037243002,565,215,42,39,8,0,55,492,11
06037243100,1447,224,560,0,0,0,158,839,0
06037261102,1428,1182,56,0,86,0,93,105,1152
06037261103,728,597,42,0,55,0,34,63,587
06037261104,594,527,33,0,26,0,0,10,517
06037261200,1596,1359,34,0,146,0,57,19,1340
06037262100,1012,880,0,0,68,0,40,43,861
06037262200,1606,1298,41,0,83,0,156,73,1284
06037262301,786,660,0,0,68,0,53,11,660
06037262302,1282,1189,0,0,57,0,36,33,1156
06037262303,1082,1019,0,6,57,0,0,107,912
06037262400,1165,982,48,0,27,0,83,89,951
06037262501,1285,1216,0,0,38,0,31,11,1205
06037262601,1287,1074,38,0,114,0,61,49,1025
06037262604,2118,1969,0,0,86,0,63,97,1889
06037262704,1507,1204,8,0,110,0,150,130,1160
06037262706,1286,1151,0,0,80,0,55,19,1132
06037262802,1330,1112,0,0,138,0,74,41,1088
06037264000,1252,1148,0,0,17,0,58,66,1118
06037264102,1585,1240,0,0,231,0,114,79,1192
06037264103,1526,1170,30,0,120,0,179,242,1089
06037264303,1450,1152,0,0,212,0,86,62,1101
06037264304,1418,1191,21,0,172,0,25,11,1180
06037264305,1794,1652,0,0,46,0,96,69,1624
06037264306,898,673,52,0,98,0,58,17,673
06037265100,1239,996,71,0,70,0,25,44,952
06037265201,841,682,49,0,101,0,9,33,649
06037265203,992,811,19,0,112,0,50,60,751
06037265204,676,418,12,0,204,0,8,46,418
06037265301,0,0,0,0,0,0,0,0,0
06037265303,1457,562,19,0,591,0,198,259,445
06037265304,843,532,0,0,251,29,31,135,397
06037265306,484,181,0,0,241,0,62,106,75
06037265307,1065,461,121,0,410,0,58,132,329
06037265410,660,590,0,0,54,0,8,24,574
06037265420,601,473,26,0,34,5,41,51,456
06037265521,998,540,0,31,313,0,114,26,529
06037265522,968,527,32,0,348,0,61,83,495
06037265523,1362,941,56,0,116,0,249,14,941
06037265524,1318,800,46,0,270,0,202,114,777
06037265601,1368,1120,0,0,168,0,60,62,1078
06037265602,1490,1255,0,0,110,0,116,47,1211
06037265701,714,600,14,0,66,0,34,122,495
06037265702,1415,1335,17,0,5,0,30,45,1318
06037267101,1340,872,21,0,213,0,219,235,755
06037267102,1437,1127,16,0,252,0,42,80,1064
06037267201,1347,960,0,0,277,0,98,109,915
06037267202,1607,1091,112,0,281,0,77,104,1074
06037267300,2060,1174,87,0,460,0,206,431,941
06037267403,1828,1260,88,0,306,0,138,182,1176
06037267404,1459,1000,28,0,332,0,62,155,882
06037267405,1438,1186,0,0,51,0,25,138,1096
06037267406,1027,727,52,0,156,0,92,140,698
06037267502,1613,1035,0,18,281,0,186,365,865
06037267503,1172,768,11,0,240,0,96,223,675
06037267504,1724,1193,0,0,328,0,124,329,992
06037267600,1258,659,48,0,427,0,111,98,621
06037267700,1735,854,15,0,651,0,140,184,778
06037267800,1405,1022,0,0,288,0,49,157,922
06037267901,1518,1150,50,0,202,0,56,87,1150
06037267902,1696,1352,48,0,195,0,85,74,1303
06037269000,2017,1614,33,0,290,0,22,219,1453
06037269100,1609,1301,42,0,149,0,87,50,1292
06037269300,1403,1269,8,0,99,0,15,33,1236
06037269500,1287,1041,16,13,136,0,47,70,995
06037269601,1017,353,275,0,64,0,103,465,195
06037269602,950,391,127,25,64,0,81,327,339
06037269700,1514,777,97,0,222,0,238,413,688
06037269800,1487,841,75,8,358,0,146,275,723
06037269903,1652,776,133,0,385,0,259,322,663
06037269905,1289,790,180,0,224,0,21,185,679
06037269906,1562,982,93,0,356,0,71,256,828
06037269907,1280,700,172,0,242,38,91,171,577
06037269908,1330,625,147,0,391,0,113,164,580
06037269909,1245,635,163,0,88,0,158,351,505
06037270101,1178,602,226,12,206,0,50,116,602
06037270102,1092,634,43,12,271,0,69,189,574
06037270200,1328,627,294,28,138,0,81,509,348
06037270300,1094,315,559,5,97,0,57,409,239
06037271100,872,457,34,0,175,0,70,245,382
06037271200,1126,558,41,0,289,0,87,265,472
06037271300,2014,1309,20,30,477,0,34,298,1186
06037271400,1360,1133,7,10,149,0,53,29,1124
06037271500,1256,926,27,21,224,0,40,81,869
06037271600,2004,1218,65,13,584,0,117,219,1053
06037271702,1813,766,109,46,557,0,110,296,741
06037271703,1275,748,66,0,327,8,40,269,565
06037271704,1254,802,16,0,392,0,10,46,790
06037271801,1615,869,93,23,320,16,214,365,733
06037271803,1476,860,227,0,184,0,112,380,609
06037271804,988,747,0,0,167,0,0,168,653
06037271901,1435,880,226,16,188,0,85,249,751
06037271902,1842,1017,116,56,293,0,179,362,907
06037272100,1865,1347,40,39,184,14,138,378,1187
06037272201,1026,766,8,24,57,0,113,367,557
06037272202,1625,1071,79,14,242,0,197,382,757
06037272301,1407,984,39,0,233,0,32,304,805
06037272302,1772,1114,68,57,221,0,121,570,859
06037273100,1178,953,61,5,80,0,32,151,858
06037273200,1387,1068,103,30,14,0,60,347,884
06037273300,1411,1067,190,0,50,0,6,223,966
06037273403,822,732,73,0,17,0,0,117,615
06037273404,1023,881,36,0,75,0,31,25,856
06037273502,1692,1399,84,43,51,0,86,125,1340
06037273600,1119,919,0,0,47,0,78,279,784
06037273700,1249,1037,73,21,36,0,34,191,915
06037273800,1477,1032,56,0,106,0,227,292,942
06037273902,2189,1801,47,0,174,0,48,115,1736
06037274100,2156,1477,241,0,231,0,207,79,1425
06037274202,2276,1716,152,0,121,0,191,305,1585
06037275101,433,282,19,0,70,0,22,68,253
06037275102,1322,829,26,0,140,0,178,732,396
06037275200,1637,995,65,18,223,0,85,608,706
06037275311,2530,1318,159,36,681,0,147,467,1093
06037275312,1001,739,61,0,106,0,63,72,695
06037275313,1641,1226,15,0,213,0,120,258,1079
06037275400,2317,1558,240,0,371,0,112,357,1403
06037275500,1714,812,177,22,177,0,195,842,446
06037275603,1214,771,24,0,228,0,98,228,670
06037275604,4597,3183,198,0,840,0,291,611,2899
06037275605,1503,789,348,0,299,0,50,64,742
06037276000,2872,1848,295,0,382,0,325,533,1522
06037276101,1569,749,424,0,243,0,153,241,595
06037276102,1573,421,708,0,62,0,314,404,226
06037276400,1434,1110,45,0,134,12,125,179,992
06037276500,730,556,48,0,62,0,56,88,512
06037276601,1623,1162,129,38,172,0,93,144,1108
06037276605,1308,1137,69,17,57,0,0,96,1069
06037276606,1820,1477,63,0,184,0,63,297,1246
06037276607,1410,907,186,0,125,0,129,148,859
06037276608,1072,620,35,0,268,0,141,207,510
06037277000,2102,1542,17,59,290,0,149,360,1400
06037277100,1104,765,0,22,201,12,38,176,683
06037277200,922,353,238,0,73,0,126,178,270
06037277400,64,21,22,0,4,0,0,38,0
06037278001,1044,696,53,16,134,0,113,325,500
06037278102,1482,1260,0,0,120,0,73,205,1126
06037291110,1351,276,613,32,19,0,256,689,7
06037291120,641,188,237,0,49,0,21,356,5
06037291130,952,251,206,0,136,0,47,541,60
06037291210,1679,328,451,0,396,0,123,675,127
06037291220,1081,220,149,6,295,0,31,525,93
06037291300,1114,161,148,12,548,8,190,211,90
06037292001,1384,180,168,0,381,0,128,595,112
06037292002,510,257,0,0,112,0,56,180,199
06037293203,1042,435,116,0,149,0,70,482,284
06037293204,1029,230,19,13,357,0,193,521,132
06037293205,989,268,50,0,217,0,24,569,153
06037293206,794,93,55,0,121,0,74,584,25
06037293301,940,348,9,0,507,0,66,126,232
06037293302,1645,610,246,0,542,0,161,449,400
06037293304,1598,755,157,0,179,0,113,967,309
06037293306,799,466,32,0,178,0,32,214,369
06037293307,899,387,89,0,99,0,77,520,148
06037294110,1050,574,0,0,55,0,127,842,153
06037294120,625,417,33,0,19,0,51,576,0
06037294200,1348,685,27,19,73,0,209,1133,100
06037294301,658,336,9,21,41,0,61,545,69
06037294302,1248,717,69,18,53,0,139,1006,75
06037294410,1574,504,260,11,332,31,139,758,194
06037294421,1001,502,133,0,117,0,64,605,146
06037294510,1184,760,0,9,68,0,54,1091,34
06037294520,910,584,8,7,29,0,51,837,43
06037294610,1167,694,0,0,69,0,105,994,96
06037294620,1020,595,11,12,12,13,222,970,18
06037294701,945,680,66,0,16,0,33,769,85
06037294810,1044,552,68,0,39,0,83,910,23
06037294820,938,563,8,24,61,0,38,856,25
06037294830,1031,622,59,2,23,0,79,890,53
06037294900,981,618,59,0,32,4,57,846,40
06037295103,2059,1465,58,20,296,25,195,621,1028
06037296210,1128,507,91,18,37,0,139,867,74
06037296220,1779,757,270,0,292,9,105,980,239
06037296300,1866,1137,125,0,369,3,153,442,890
06037296401,1284,877,83,5,136,0,90,260,762
06037296402,1145,767,16,6,138,24,96,400,585
06037296500,1214,553,141,10,60,0,180,728,238
06037296600,2107,1066,230,0,81,70,274,1308,386
06037296901,1568,774,133,25,55,0,207,940,402
06037296902,1569,864,94,17,79,0,148,694,577
06037297001,622,431,63,0,0,0,128,142,348
06037297002,1700,1103,21,114,145,0,86,500,925
06037297110,1569,951,171,3,106,28,96,915,296
06037297120,1076,651,111,3,63,0,112,630,272
06037297201,1483,1024,57,11,93,0,106,803,447
06037297202,1556,1057,26,19,115,0,151,664,737
06037297300,781,555,60,0,50,13,56,220,434
06037297400,1599,1286,7,0,68,0,224,291,1191
06037297501,1033,885,29,0,0,0,119,233,734
06037297502,991,734,0,18,71,0,146,293,589
06037297601,1255,954,37,43,16,0,114,311,799
06037297602,1697,1318,49,0,101,9,91,616,878
06037300100,2102,1367,0,0,563,0,95,177,1308
06037300200,1827,1039,62,26,546,0,125,221,940
06037300301,2024,1441,0,0,447,0,70,95,1412
06037300400,1904,1163,0,0,438,0,175,284,1059
06037300501,1025,691,0,0,242,0,25,255,532
06037300503,2213,1563,0,14,353,17,169,311,1425
06037300601,2126,1401,35,15,496,0,23,273,1342
06037300602,1346,1084,0,0,63,0,0,237,1046
