GEO_ID,NAME,Gross Rent
06037403326,"Census Tract 4033.26, Los Angeles County, California",2315
06037403327,"Census Tract 4033.27, Los Angeles County, California",2717
06037403328,"Census Tract 4033.28, Los Angeles County, California",2330
06037403401,"Census Tract 4034.01, Los Angeles County, California",2841
06037403402,"Census Tract 4034.02, Los Angeles County, California",2935
06037403403,"Census Tract 4034.03, Los Angeles County, California",2906
06037403404,"Census Tract 4034.04, Los Angeles County, California",3167
06037403407,"Census Tract 4034.07, Los Angeles County, California",2139
06037403408,"Census Tract 4034.08, Los Angeles County, California",2854
06037403409,"Census Tract 4034.09, Los Angeles County, California",2219
06037403500,"Census Tract 4035, Los Angeles County, California",2250
06037403601,"Census Tract 4036.01, Los Angeles County, California",1757
06037403702,"Census Tract 4037.02, Los Angeles County, California",1736
06037403703,"Census Tract 4037.03, Los Angeles County, California",2049
06037403721,"Census Tract 4037.21, Los Angeles County, California",1482
06037403722,"Census Tract 4037.22, Los Angeles County, California",1683
06037403801,"Census Tract 4038.01, Los Angeles County, California",1909
06037403802,"Census Tract 4038.02, Los Angeles County, California",1990
06037403901,"Census Tract 4039.01, Los Angeles County, California",2320
06037403902,"Census Tract 4039.02, Los Angeles County, California",1794
06037404000,"Census Tract 4040, Los Angeles County, California",1876
06037404100,"Census Tract 4041, Los Angeles County, California",1711
06037404201,"Census Tract 4042.01, Los Angeles County, California",1430
06037404203,"Census Tract 4042.03, Los Angeles County, California",1589
06037404301,"Census Tract 4043.01, Los Angeles County, California",1572
06037404302,"Census Tract 4043.02, Los Angeles County, California",1985
06037404401,"Census Tract 4044.01, Los Angeles County, California",1587
06037404402,"Census Tract 4044.02, Los Angeles County, California",1928
06037404501,"Census Tract 4045.01, Los Angeles County, California",1616
06037404503,"Census Tract 4045.03, Los Angeles County, California",1782
06037404504,"Census Tract 4045.04, Los Angeles County, California",1663
06037404600,"Census Tract 4046, Los Angeles County, California",1075
06037404701,"Census Tract 4047.01, Los Angeles County, California",1814
06037404702,"Census Tract 4047.02, Los Angeles County, California",1745
06037404703,"Census Tract 4047.03, Los Angeles County, California",1544
06037404804,"Census Tract 4048.04, Los Angeles County, California",1561
06037404805,"Census Tract 4048.05, Los Angeles County, California",1517
06037404806,"Census Tract 4048.06, Los Angeles County, California",1654
06037404901,"Census Tract 4049.01, Los Angeles County, California",1555
06037404902,"Census Tract 4049.02, Los Angeles County, California",1860
06037404903,"Census Tract 4049.03, Los Angeles County, California",1625
06037405001,"Census Tract 4050.01, Los Angeles County, California",1578
06037405002,"Census Tract 4050.02, Los Angeles County, California",1491
06037405101,"Census Tract 4051.01, Los Angeles County, California",1602
06037405102,"Census Tract 4051.02, Los Angeles County, California",1659
06037405201,"Census Tract 4052.01, Los Angeles County, California",1566
06037405202,"Census Tract 4052.02, Los Angeles County, California",1359
06037405203,"Census Tract 4052.03, Los Angeles County, California",2094
06037405301,"Census Tract 4053.01, Los Angeles County, California",1655
06037405302,"Census Tract 4053.02, Los Angeles County, California",1752
06037405400,"Census Tract 4054, Los Angeles County, California",1437
06037405500,"Census Tract 4055, Los Angeles County, California",1688
06037405600,"Census Tract 4056, Los Angeles County, California",866
06037405701,"Census Tract 4057.01, Los Angeles County, California",1741
06037405702,"Census Tract 4057.02, Los Angeles County, California",1498
06037405800,"Census Tract 4058, Los Angeles County, California",1910
06037405900,"Census Tract 4059, Los Angeles County, California",1578
06037406000,"Census Tract 4060, Los Angeles County, California",1921
06037406101,"Census Tract 4061.01, Los Angeles County, California",1448
06037406103,"Census Tract 4061.03, Los Angeles County, California",1526
06037406201,"Census Tract 4062.01, Los Angeles County, California",1255
06037406300,"Census Tract 4063, Los Angeles County, California",1850
06037406413,"Census Tract 4064.13, Los Angeles County, California",1660
06037406500,"Census Tract 4065, Los Angeles County, California",1970
06037406601,"Census Tract 4066.01, Los Angeles County, California",2143
06037406602,"Census Tract 4066.02, Los Angeles County, California",2070
06037406701,"Census Tract 4067.01, Los Angeles County, California",2279
06037406702,"Census Tract 4067.02, Los Angeles County, California",2168
06037406801,"Census Tract 4068.01, Los Angeles County, California",2106
06037406903,"Census Tract 4069.03, Los Angeles County, California",1250
06037407001,"Census Tract 4070.01, Los Angeles County, California",1800
06037407002,"Census Tract 4070.02, Los Angeles County, California",2100
06037407101,"Census Tract 4071.01, Los Angeles County, California",1600
06037407102,"Census Tract 4071.02, Los Angeles County, California",1645
06037407201,"Census Tract 4072.01, Los Angeles County, California",1654
06037407202,"Census Tract 4072.02, Los Angeles County, California",1968
06037407301,"Census Tract 4073.01, Los Angeles County, California",2049
06037407302,"Census Tract 4073.02, Los Angeles County, California",2467
06037407400,"Census Tract 4074, Los Angeles County, California",2438
06037407501,"Census Tract 4075.01, Los Angeles County, California",1707
06037407502,"Census Tract 4075.02, Los Angeles County, California",1714
06037407601,"Census Tract 4076.01, Los Angeles County, California",1347
06037407602,"Census Tract 4076.02, Los Angeles County, California",1682
06037407701,"Census Tract 4077.01, Los Angeles County, California",1420
06037407702,"Census Tract 4077.02, Los Angeles County, California",1733
06037407801,"Census Tract 4078.01, Los Angeles County, California",2279
06037407802,"Census Tract 4078.02, Los Angeles County, California",2195
06037407901,"Census Tract 4079.01, Los Angeles County, California",2089
06037407902,"Census Tract 4079.02, Los Angeles County, California",2000
06037408003,"Census Tract 4080.03, Los Angeles County, California",1995
06037408004,"Census Tract 4080.04, Los Angeles County, California",1849
06037408005,"Census Tract 4080.05, Los Angeles County, California",2073
06037408006,"Census Tract 4080.06, Los Angeles County, California",1850
06037408133,"Census Tract 4081.33, Los Angeles County, California",1938
06037408134,"Census Tract 4081.34, Los Angeles County, California",2074
06037408135,"Census Tract 4081.35, Los Angeles County, California",1928
06037408136,"Census Tract 4081.36, Los Angeles County, California",2488
06037408137,"Census Tract 4081.37, Los Angeles County, California",1889
06037408138,"Census Tract 4081.38, Los Angeles County, California",1801
06037408139,"Census Tract 4081.39, Los Angeles County, California",2261
06037408140,"Census Tract 4081.40, Los Angeles County, California",1149
06037408141,"Census Tract 4081.41, Los Angeles County, California",1494
06037408212,"Census Tract 4082.12, Los Angeles County, California",1779
06037408213,"Census Tract 4082.13, Los Angeles County, California",1709
06037408301,"Census Tract 4083.01, Los Angeles County, California",1424
06037408302,"Census Tract 4083.02, Los Angeles County, California",2259
06037408303,"Census Tract 4083.03, Los Angeles County, California",1836
06037408401,"Census Tract 4084.01, Los Angeles County, California",1701
06037408402,"Census Tract 4084.02, Los Angeles County, California",2171
06037408503,"Census Tract 4085.03, Los Angeles County, California",3135
06037408504,"Census Tract 4085.04, Los Angeles County, California",2076
06037408505,"Census Tract 4085.05, Los Angeles County, California",2130
06037408623,"Census Tract 4086.23, Los Angeles County, California",2158
06037408624,"Census Tract 4086.24, Los Angeles County, California",2388
06037408625,"Census Tract 4086.25, Los Angeles County, California",2101
06037408626,"Census Tract 4086.26, Los Angeles County, California",1816
06037408627,"Census Tract 4086.27, Los Angeles County, California",2840
06037408628,"Census Tract 4086.28, Los Angeles County, California",1631
06037408629,"Census Tract 4086.29, Los Angeles County, California",1961
06037408631,"Census Tract 4086.31, Los Angeles County, California",2121
06037408703,"Census Tract 4087.03, Los Angeles County, California",3242
06037408705,"Census Tract 4087.05, Los Angeles County, California",1812
06037408707,"Census Tract 4087.07, Los Angeles County, California",1913
06037408722,"Census Tract 4087.22, Los Angeles County, California",2179
06037408724,"Census Tract 4087.24, Los Angeles County, California",1508
06037408725,"Census Tract 4087.25, Los Angeles County, California",1777
06037408800,"Census Tract 4088, Los Angeles County, California",1695
06037408900,"Census Tract 4089, Los Angeles County, California",1658
06037409000,"Census Tract 4090, Los Angeles County, California",1842
06037409100,"Census Tract 4091, Los Angeles County, California",1766
06037430003,"Census Tract 4300.03, Los Angeles County, California",2713
06037430004,"Census Tract 4300.04, Los Angeles County, California",1899
06037430005,"Census Tract 4300.05, Los Angeles County, California",2709
06037430101,"Census Tract 4301.01, Los Angeles County, California",1392
06037430102,"Census Tract 4301.02, Los Angeles County, California",1605
06037430200,"Census Tract 4302, Los Angeles County, California","3,500+"
06037430301,"Census Tract 4303.01, Los Angeles County, California",2503
06037430302,"Census Tract 4303.02, Los Angeles County, California",1750
06037430400,"Census Tract 4304, Los Angeles County, California",2114
06037430501,"Census Tract 4305.01, Los Angeles County, California",1914
06037430502,"Census Tract 4305.02, Los Angeles County, California",1767
06037430600,"Census Tract 4306, Los Angeles County, California","3,500+"
06037430701,"Census Tract 4307.01, Los Angeles County, California",1858
06037430721,"Census Tract 4307.21, Los Angeles County, California",1699
06037430723,"Census Tract 4307.23, Los Angeles County, California",1832
06037430724,"Census Tract 4307.24, Los Angeles County, California",1902
06037430801,"Census Tract 4308.01, Los Angeles County, California",1627
06037430802,"Census Tract 4308.02, Los Angeles County, California",1828
06037430803,"Census Tract 4308.03, Los Angeles County, California",1776
06037430901,"Census Tract 4309.01, Los Angeles County, California",1752
06037430902,"Census Tract 4309.02, Los Angeles County, California",2029
06037431002,"Census Tract 4310.02, Los Angeles County, California",1159
06037431003,"Census Tract 4310.03, Los Angeles County, California",1773
06037431004,"Census Tract 4310.04, Los Angeles County, California",1701
06037431100,"Census Tract 4311, Los Angeles County, California",1758
06037431200,"Census Tract 4312, Los Angeles County, California",1694
06037431300,"Census Tract 4313, Los Angeles County, California",1959
06037431400,"Census Tract 4314, Los Angeles County, California",1482
06037431501,"Census Tract 4315.01, Los Angeles County, California",1622
06037431502,"Census Tract 4315.02, Los Angeles County, California",2210
06037431600,"Census Tract 4316, Los Angeles County, California",1982
06037431701,"Census Tract 4317.01, Los Angeles County, California",1822
06037431800,"Census Tract 4318, Los Angeles County, California",1846
06037431900,"Census Tract 4319, Los Angeles County, California",1494
06037432001,"Census Tract 4320.01, Los Angeles County, California",1646
06037432002,"Census Tract 4320.02, Los Angeles County, California",1485
06037432101,"Census Tract 4321.01, Los Angeles County, California",2180
06037432102,"Census Tract 4321.02, Los Angeles County, California",2257
06037432201,"Census Tract 4322.01, Los Angeles County, California",1936
06037432202,"Census Tract 4322.02, Los Angeles County, California",1411
06037432300,"Census Tract 4323, Los Angeles County, California",1873
06037432401,"Census Tract 4324.01, Los Angeles County, California",1665
06037432402,"Census Tract 4324.02, Los Angeles County, California",1429
06037432501,"Census Tract 4325.01, Los Angeles County, California",1754
06037432502,"Census Tract 4325.02, Los Angeles County, California",1172
06037432601,"Census Tract 4326.01, Los Angeles County, California",1649
06037432602,"Census Tract 4326.02, Los Angeles County, California",1603
06037432700,"Census Tract 4327, Los Angeles County, California",1503
06037432801,"Census Tract 4328.01, Los Angeles County, California",817
06037432802,"Census Tract 4328.02, Los Angeles County, California",1398
06037432901,"Census Tract 4329.01, Los Angeles County, California",1450
06037432902,"Census Tract 4329.02, Los Angeles County, California",1589
06037433103,"Census Tract 4331.03, Los Angeles County, California",1416
06037433200,"Census Tract 4332, Los Angeles County, California",1168
06037433302,"Census Tract 4333.02, Los Angeles County, California",1352
06037433304,"Census Tract 4333.04, Los Angeles County, California",1365
06037433305,"Census Tract 4333.05, Los Angeles County, California",1628
06037433306,"Census Tract 4333.06, Los Angeles County, California",1330
06037433307,"Census Tract 4333.07, Los Angeles County, California",1689
06037433402,"Census Tract 4334.02, Los Angeles County, California",1496
06037433403,"Census Tract 4334.03, Los Angeles County, California",1289
06037433505,"Census Tract 4335.05, Los Angeles County, California",1439
06037433506,"Census Tract 4335.06, Los Angeles County, California",1298
06037433601,"Census Tract 4336.01, Los Angeles County, California",1521
06037433602,"Census Tract 4336.02, Los Angeles County, California",1752
06037433803,"Census Tract 4338.03, Los Angeles County, California",1507
06037433804,"Census Tract 4338.04, Los Angeles County, California",1640
06037433901,"Census Tract 4339.01, Los Angeles County, California",1515
06037433903,"Census Tract 4339.03, Los Angeles County, California",1355
06037434001,"Census Tract 4340.01, Los Angeles County, California",1631
06037434003,"Census Tract 4340.03, Los Angeles County, California",1396
06037434004,"Census Tract 4340.04, Los Angeles County, California",1420
06037434100,"Census Tract 4341, Los Angeles County, California",1505
06037460001,"Census Tract 4600.01, Los Angeles County, California",1736
06037460002,"Census Tract 4600.02, Los Angeles County, California",3205
06037460101,"Census Tract 4601.01, Los Angeles County, California",2019
06037460200,"Census Tract 4602, Los Angeles County, California",1891
06037460301,"Census Tract 4603.01, Los Angeles County, California",1941
06037460302,"Census Tract 4603.02, Los Angeles County, California",1761
06037460401,"Census Tract 4604.01, Los Angeles County, California",1817
06037460501,"Census Tract 4605.01, Los Angeles County, California","3,500+"
06037460502,"Census Tract 4605.02, Los Angeles County, California","3,500+"
06037460601,"Census Tract 4606.01, Los Angeles County, California",3118
06037460700,"Census Tract 4607, Los Angeles County, California",2452
06037460800,"Census Tract 4608, Los Angeles County, California",-
06037460900,"Census Tract 4609, Los Angeles County, California",1744
06037461000,"Census Tract 4610, Los Angeles County, California",1474
06037461100,"Census Tract 4611, Los Angeles County, California",1894
06037461200,"Census Tract 4612, Los Angeles County, California",1945
06037461300,"Census Tract 4613, Los Angeles County, California",2112
06037461400,"Census Tract 4614, Los Angeles County, California",1883
06037461501,"Census Tract 4615.01, Los Angeles County, California",1753
06037461502,"Census Tract 4615.02, Los Angeles County, California",1736
06037461600,"Census Tract 4616, Los Angeles County, California",1807
06037461700,"Census Tract 4617, Los Angeles County, California",2542
06037461901,"Census Tract 4619.01, Los Angeles County, California",1464
06037461902,"Census Tract 4619.02, Los Angeles County, California",1976
06037462001,"Census Tract 4620.01, Los Angeles County, California",1619
06037462002,"Census Tract 4620.02, Los Angeles County, California",1293
06037462100,"Census Tract 4621, Los Angeles County, California",1687
06037462201,"Census Tract 4622.01, Los Angeles County, California",1574
06037462202,"Census Tract 4622.02, Los Angeles County, California",2436
06037462301,"Census Tract 4623.01, Los Angeles County, California",1712
06037462302,"Census Tract 4623.02, Los Angeles County, California",1875
06037462400,"Census Tract 4624, Los Angeles County, California",1894
06037462500,"Census Tract 4625, Los Angeles County, California",2119
06037462600,"Census Tract 4626, Los Angeles County, California",1398
06037462700,"Census Tract 4627, Los Angeles County, California",1738
06037462800,"Census Tract 4628, Los Angeles County, California",2164
06037462900,"Census Tract 4629, Los Angeles County, California",1881
06037463000,"Census Tract 4630, Los Angeles County, California",2377
06037463103,"Census Tract 4631.03, Los Angeles County, California",2066
06037463200,"Census Tract 4632, Los Angeles County, California",1891
06037463300,"Census Tract 4633, Los Angeles County, California",1772
06037463400,"Census Tract 4634, Los Angeles County, California",1862
06037463500,"Census Tract 4635, Los Angeles County, California",2089
06037463601,"Census Tract 4636.01, Los Angeles County, California",2020
06037463602,"Census Tract 4636.02, Los Angeles County, California",2396
06037463700,"Census Tract 4637, Los Angeles County, California",2780
06037463800,"Census Tract 4638, Los Angeles County, California",2033
06037463900,"Census Tract 4639, Los Angeles County, California",2961
06037464000,"Census Tract 4640, Los Angeles County, California",1984
06037464101,"Census Tract 4641.01, Los Angeles County, California",-
06037464102,"Census Tract 4641.02, Los Angeles County, California","3,500+"
06037464200,"Census Tract 4642, Los Angeles County, California","3,500+"
06037480002,"Census Tract 4800.02, Los Angeles County, California",2911
06037480011,"Census Tract 4800.11, Los Angeles County, California",1712
06037480012,"Census Tract 4800.12, Los Angeles County, California",1699
06037480101,"Census Tract 4801.01, Los Angeles County, California",1903
06037480102,"Census Tract 4801.02, Los Angeles County, California",1955
06037480201,"Census Tract 4802.01, Los Angeles County, California",2560
06037480202,"Census Tract 4802.02, Los Angeles County, California",1787
06037480302,"Census Tract 4803.02, Los Angeles County, California",1642
06037480303,"Census Tract 4803.03, Los Angeles County, California",1733
06037480304,"Census Tract 4803.04, Los Angeles County, California",1480
06037480400,"Census Tract 4804, Los Angeles County, California",1815
06037480500,"Census Tract 4805, Los Angeles County, California",1694
06037480601,"Census Tract 4806.01, Los Angeles County, California",2064
06037480602,"Census Tract 4806.02, Los Angeles County, California",1867
06037480702,"Census Tract 4807.02, Los Angeles County, California",2522
06037480703,"Census Tract 4807.03, Los Angeles County, California",1843
06037480704,"Census Tract 4807.04, Los Angeles County, California",1843
06037480802,"Census Tract 4808.02, Los Angeles County, California",1419
06037480803,"Census Tract 4808.03, Los Angeles County, California",1646
06037480804,"Census Tract 4808.04, Los Angeles County, California",1597
06037480901,"Census Tract 4809.01, Los Angeles County, California",1621
06037480902,"Census Tract 4809.02, Los Angeles County, California",1469
06037480903,"Census Tract 4809.03, Los Angeles County, California",1427
06037481001,"Census Tract 4810.01, Los Angeles County, California",1629
06037481002,"Census Tract 4810.02, Los Angeles County, California",1779
06037481101,"Census Tract 4811.01, Los Angeles County, California",1593
06037481102,"Census Tract 4811.02, Los Angeles County, California",1718
06037481103,"Census Tract 4811.03, Los Angeles County, California",1246
06037481201,"Census Tract 4812.01, Los Angeles County, California",1818
06037481203,"Census Tract 4812.03, Los Angeles County, California",1658
06037481300,"Census Tract 4813, Los Angeles County, California",1514
06037481401,"Census Tract 4814.01, Los Angeles County, California",1625
06037481403,"Census Tract 4814.03, Los Angeles County, California",1455
06037481404,"Census Tract 4814.04, Los Angeles County, California",1955
06037481500,"Census Tract 4815, Los Angeles County, California",1783
06037481603,"Census Tract 4816.03, Los Angeles County, California",1676
06037481604,"Census Tract 4816.04, Los Angeles County, California",1690
06037481605,"Census Tract 4816.05, Los Angeles County, California",1457
06037481606,"Census Tract 4816.06, Los Angeles County, California",1592
06037481711,"Census Tract 4817.11, Los Angeles County, California",1671
06037481712,"Census Tract 4817.12, Los Angeles County, California",1585
06037481713,"Census Tract 4817.13, Los Angeles County, California",1600
06037481714,"Census Tract 4817.14, Los Angeles County, California",1313
06037481800,"Census Tract 4818, Los Angeles County, California",2469
06037481901,"Census Tract 4819.01, Los Angeles County, California",1915
06037481902,"Census Tract 4819.02, Los Angeles County, California",1771
06037482001,"Census Tract 4820.01, Los Angeles County, California",1750
06037482002,"Census Tract 4820.02, Los Angeles County, California",1693
06037482101,"Census Tract 4821.01, Los Angeles County, California",1560
06037482102,"Census Tract 4821.02, Los Angeles County, California",2229
06037482201,"Census Tract 4822.01, Los Angeles County, California",1485
06037482202,"Census Tract 4822.02, Los Angeles County, California",1652
06037482301,"Census Tract 4823.01, Los Angeles County, California",1742
06037482303,"Census Tract 4823.03, Los Angeles County, California",1621
06037482304,"Census Tract 4823.04, Los Angeles County, California",1375
06037482401,"Census Tract 4824.01, Los Angeles County, California",1531
06037482403,"Census Tract 4824.03, Los Angeles County, California",1386
06037482404,"Census Tract 4824.04, Los Angeles County, California",-
06037482502,"Census Tract 4825.02, Los Angeles County, California",1355
06037482503,"Census Tract 4825.03, Los Angeles County, California",1670
06037482521,"Census Tract 4825.21, Los Angeles County, California",2169
06037482522,"Census Tract 4825.22, Los Angeles County, California",1652
06037482600,"Census Tract 4826, Los Angeles County, California",2107
06037482701,"Census Tract 4827.01, Los Angeles County, California",1569
06037482702,"Census Tract 4827.02, Los Angeles County, California",1795
06037482801,"Census Tract 4828.01, Los Angeles County, California",1553
06037500100,"Census Tract 5001, Los Angeles County, California","3,500+"
06037500202,"Census Tract 5002.02, Los Angeles County, California",1484
06037500203,"Census Tract 5002.03, Los Angeles County, California",2638
06037500204,"Census Tract 5002.04, Los Angeles County, California",-
06037500300,"Census Tract 5003, Los Angeles County, California",2028
06037500402,"Census Tract 5004.02, Los Angeles County, California",1365
06037500403,"Census Tract 5004.03, Los Angeles County, California",2125
06037500404,"Census Tract 5004.04, Los Angeles County, California",1899
06037500500,"Census Tract 5005, Los Angeles County, California",1315
06037500600,"Census Tract 5006, Los Angeles County, California",1386
06037500700,"Census Tract 5007, Los Angeles County, California",1606
06037500800,"Census Tract 5008, Los Angeles County, California",1852
06037500900,"Census Tract 5009, Los Angeles County, California",1203
06037501001,"Census Tract 5010.01, Los Angeles County, California",1750
06037501002,"Census Tract 5010.02, Los Angeles County, California",2026
06037501200,"Census Tract 5012, Los Angeles County, California",1488
06037501301,"Census Tract 5013.01, Los Angeles County, California",1458
06037501302,"Census Tract 5013.02, Los Angeles County, California",1681
06037501400,"Census Tract 5014, Los Angeles County, California",1350
06037501501,"Census Tract 5015.01, Los Angeles County, California",2023
06037501503,"Census Tract 5015.03, Los Angeles County, California",1522
06037501504,"Census Tract 5015.04, Los Angeles County, California",1325
06037501600,"Census Tract 5016, Los Angeles County, California",1679
06037501700,"Census Tract 5017, Los Angeles County, California",1438
06037501802,"Census Tract 5018.02, Los Angeles County, California",1677
06037501803,"Census Tract 5018.03, Los Angeles County, California",1381
06037501804,"Census Tract 5018.04, Los Angeles County, California",1285
06037501900,"Census Tract 5019, Los Angeles County, California",2089
06037502003,"Census Tract 5020.03, Los Angeles County, California",1521
06037502004,"Census Tract 5020.04, Los Angeles County, California",1698
06037502005,"Census Tract 5020.05, Los Angeles County, California",1750
06037502100,"Census Tract 5021, Los Angeles County, California",1503
06037502200,"Census Tract 5022, Los Angeles County, California",1512
06037502303,"Census Tract 5023.03, Los Angeles County, California",1639
06037502401,"Census Tract 5024.01, Los Angeles County, California",1552
06037502402,"Census Tract 5024.02, Los Angeles County, California",1966
06037502500,"Census Tract 5025, Los Angeles County, California",1611
06037502602,"Census Tract 5026.02, Los Angeles County, California",1622
06037502603,"Census Tract 5026.03, Los Angeles County, California",1966
06037502604,"Census Tract 5026.04, Los Angeles County, California",2169
06037502700,"Census Tract 5027, Los Angeles County, California",1694
06037502801,"Census Tract 5028.01, Los Angeles County, California",2084
06037502901,"Census Tract 5029.01, Los Angeles County, California",2116
06037503000,"Census Tract 5030, Los Angeles County, California",1229
06037503103,"Census Tract 5031.03, Los Angeles County, California",2186
06037503104,"Census Tract 5031.04, Los Angeles County, California",1652
06037503105,"Census Tract 5031.05, Los Angeles County, California",1555
06037503106,"Census Tract 5031.06, Los Angeles County, California",1565
06037503201,"Census Tract 5032.01, Los Angeles County, California",-
06037503202,"Census Tract 5032.02, Los Angeles County, California",1306
06037503301,"Census Tract 5033.01, Los Angeles County, California",2307
06037503302,"Census Tract 5033.02, Los Angeles County, California",1589
06037503401,"Census Tract 5034.01, Los Angeles County, California",1826
06037503402,"Census Tract 5034.02, Los Angeles County, California",1978
06037503501,"Census Tract 5035.01, Los Angeles County, California",1672
06037503502,"Census Tract 5035.02, Los Angeles County, California",2152
06037503601,"Census Tract 5036.01, Los Angeles County, California",1830
06037503602,"Census Tract 5036.02, Los Angeles County, California",2683
06037503701,"Census Tract 5037.01, Los Angeles County, California",1459
06037503702,"Census Tract 5037.02, Los Angeles County, California",1719
06037503704,"Census Tract 5037.04, Los Angeles County, California",1253
06037503705,"Census Tract 5037.05, Los Angeles County, California",2701
06037503801,"Census Tract 5038.01, Los Angeles County, California",2481
06037503802,"Census Tract 5038.02, Los Angeles County, California",2621
06037503901,"Census Tract 5039.01, Los Angeles County, California",2508
06037503902,"Census Tract 5039.02, Los Angeles County, California",2457
06037504001,"Census Tract 5040.01, Los Angeles County, California",-
06037504002,"Census Tract 5040.02, Los Angeles County, California",1729
06037504101,"Census Tract 5041.01, Los Angeles County, California",1324
06037504200,"Census Tract 5042, Los Angeles County, California",1511
06037530005,"Census Tract 5300.05, Los Angeles County, California",1950
06037530006,"Census Tract 5300.06, Los Angeles County, California",1742
06037530007,"Census Tract 5300.07, Los Angeles County, California",1778
06037530101,"Census Tract 5301.01, Los Angeles County, California",1437
06037530102,"Census Tract 5301.02, Los Angeles County, California",1219
06037530202,"Census Tract 5302.02, Los Angeles County, California",1601
06037530203,"Census Tract 5302.03, Los Angeles County, California",1425
06037530204,"Census Tract 5302.04, Los Angeles County, California",1671
06037530301,"Census Tract 5303.01, Los Angeles County, California",1338
06037530302,"Census Tract 5303.02, Los Angeles County, California",1214
06037530400,"Census Tract 5304, Los Angeles County, California",1085
06037530500,"Census Tract 5305, Los Angeles County, California",1221
06037530603,"Census Tract 5306.03, Los Angeles County, California",1319
06037530700,"Census Tract 5307, Los Angeles County, California",1228
06037530801,"Census Tract 5308.01, Los Angeles County, California",1221
06037530802,"Census Tract 5308.02, Los Angeles County, California",1469
06037530901,"Census Tract 5309.01, Los Angeles County, California",1464
06037530902,"Census Tract 5309.02, Los Angeles County, California",1038
06037531000,"Census Tract 5310, Los Angeles County, California",1335
06037531101,"Census Tract 5311.01, Los Angeles County, California",1577
06037531102,"Census Tract 5311.02, Los Angeles County, California",1190
06037531201,"Census Tract 5312.01, Los Angeles County, California",1217
06037531202,"Census Tract 5312.02, Los Angeles County, California",1242
06037531301,"Census Tract 5313.01, Los Angeles County, California",1290
06037531302,"Census Tract 5313.02, Los Angeles County, California",1237
06037531502,"Census Tract 5315.02, Los Angeles County, California",1153
06037531503,"Census Tract 5315.03, Los Angeles County, California",1164
06037531504,"Census Tract 5315.04, Los Angeles County, California",1337
06037531602,"Census Tract 5316.02, Los Angeles County, California",1257
06037531603,"Census Tract 5316.03, Los Angeles County, California",1253
06037531604,"Census Tract 5316.04, Los Angeles County, California",1270
06037531701,"Census Tract 5317.01, Los Angeles County, California",1193
06037531702,"Census Tract 5317.02, Los Angeles County, California",1153
06037531800,"Census Tract 5318, Los Angeles County, California",1211
06037531901,"Census Tract 5319.01, Los Angeles County, California",1190
06037531902,"Census Tract 5319.02, Los Angeles County, California",1260
06037532001,"Census Tract 5320.01, Los Angeles County, California",1306
06037532002,"Census Tract 5320.02, Los Angeles County, California",1361
06037532101,"Census Tract 5321.01, Los Angeles County, California",1496
06037532102,"Census Tract 5321.02, Los Angeles County, California",1765
06037532200,"Census Tract 5322, Los Angeles County, California",1565
06037532302,"Census Tract 5323.02, Los Angeles County, California",1292
06037532303,"Census Tract 5323.03, Los Angeles County, California",1126
06037532304,"Census Tract 5323.04, Los Angeles County, California",865
06037532500,"Census Tract 5325, Los Angeles County, California",1143
06037532605,"Census Tract 5326.05, Los Angeles County, California",1289
06037532606,"Census Tract 5326.06, Los Angeles County, California",1094
06037532607,"Census Tract 5326.07, Los Angeles County, California",1208
06037532700,"Census Tract 5327, Los Angeles County, California",1214
06037532800,"Census Tract 5328, Los Angeles County, California",1237
06037532900,"Census Tract 5329, Los Angeles County, California",1225
06037533001,"Census Tract 5330.01, Los Angeles County, California",1246
06037533002,"Census Tract 5330.02, Los Angeles County, California",1221
06037533103,"Census Tract 5331.03, Los Angeles County, California",1231
06037533104,"Census Tract 5331.04, Los Angeles County, California",1138
06037533105,"Census Tract 5331.05, Los Angeles County, California",1385
06037533108,"Census Tract 5331.08, Los Angeles County, California",1142
06037533201,"Census Tract 5332.01, Los Angeles County, California",1182
06037533204,"Census Tract 5332.04, Los Angeles County, California",1369
06037533300,"Census Tract 5333, Los Angeles County, California",1165
06037533401,"Census Tract 5334.01, Los Angeles County, California",1299
06037533402,"Census Tract 5334.02, Los Angeles County, California",1127
06037533403,"Census Tract 5334.03, Los Angeles County, California",1379
06037533501,"Census Tract 5335.01, Los Angeles County, California",1194
06037533504,"Census Tract 5335.04, Los Angeles County, California",1251
06037533601,"Census Tract 5336.01, Los Angeles County, California",1346
06037533602,"Census Tract 5336.02, Los Angeles County, California",1251
06037533603,"Census Tract 5336.03, Los Angeles County, California",1165
06037533701,"Census Tract 5337.01, Los Angeles County, California",1177
06037533702,"Census Tract 5337.02, Los Angeles County, California",1271
06037533703,"Census Tract 5337.03, Los Angeles County, California",1378
06037533803,"Census Tract 5338.03, Los Angeles County, California",1365
06037533804,"Census Tract 5338.04, Los Angeles County, California",1206
06037533805,"Census Tract 5338.05, Los Angeles County, California",1380
06037533806,"Census Tract 5338.06, Los Angeles County, California",1332
06037533901,"Census Tract 5339.01, Los Angeles County, California",1302
06037533902,"Census Tract 5339.02, Los Angeles County, California",1575
06037534001,"Census Tract 5340.01, Los Angeles County, California",1360
06037534002,"Census Tract 5340.02, Los Angeles County, California",1501
06037534101,"Census Tract 5341.01, Los Angeles County, California",1283
